Timestamp::Latency
2017-09-29 20:57:06.566::1171
2017-09-29 20:57:07.779::50
2017-09-29 20:57:07.971::53
2017-09-29 20:57:08.054::197
2017-09-29 20:57:08.293::53
2017-09-29 20:57:08.522::128
2017-09-29 20:57:08.705::70
2017-09-29 20:57:08.837::61
2017-09-29 20:57:09.189::85
2017-09-29 20:57:09.348::62
2017-09-29 20:57:09.571::80
2017-09-29 20:57:09.83::117
2017-09-29 20:57:10.038::77
2017-09-29 20:57:10.193::82
2017-09-29 20:57:10.316::84
2017-09-29 20:57:10.56::62
2017-09-29 20:57:10.676::69
2017-09-29 20:57:10.808::154
2017-09-29 20:57:11.066::172
2017-09-29 20:57:11.303::107
2017-09-29 20:57:11.505::54
2017-09-29 20:57:11.671::191
2017-09-29 20:57:11.895::57
2017-09-29 20:57:12.025::119
2017-09-29 20:57:12.236::43
2017-09-29 20:57:12.363::41
2017-09-29 20:57:12.48::82
2017-09-29 20:57:12.621::74
2017-09-29 20:57:12.773::96
2017-09-29 20:57:12.916::72
2017-09-29 20:57:13.056::51
2017-09-29 20:57:13.174::206
2017-09-29 20:57:13.417::69
2017-09-29 20:57:13.534::72
2017-09-29 20:57:13.655::40
2017-09-29 20:57:13.76::56
2017-09-29 20:57:13.937::39
2017-09-29 20:57:14.098::30
2017-09-29 20:57:14.194::79
2017-09-29 20:57:14.32::388
2017-09-29 20:57:14.839::44
2017-09-29 20:57:14.964::130
2017-09-29 20:57:15.334::69
2017-09-29 20:57:15.62::117
2017-09-29 20:57:15.812::76
2017-09-29 20:57:15.957::86
2017-09-29 20:57:16.376::427
2017-09-29 20:57:16.873::55
2017-09-29 20:57:17.004::81
2017-09-29 20:57:17.127::60
2017-09-29 20:57:17.239::263
2017-09-29 20:57:17.79::54
2017-09-29 20:57:17.928::108
2017-09-29 20:57:18.086::53
2017-09-29 20:57:18.205::71
2017-09-29 20:57:18.346::126
2017-09-29 20:57:19.109::33
2017-09-29 20:57:19.204::50
2017-09-29 20:57:19.308::78
2017-09-29 20:57:19.464::56
2017-09-29 20:57:19.763::167
2017-09-29 20:57:19.99::45
2017-09-29 20:57:20.089::44
2017-09-29 20:57:20.168::37
2017-09-29 20:57:20.24::32
2017-09-29 20:57:20.316::81
2017-09-29 20:57:20.438::38
2017-09-29 20:57:20.539::34
2017-09-29 20:57:20.605::40
2017-09-29 20:57:20.7::60
2017-09-29 20:57:20.82::39
2017-09-29 20:57:20.921::51
2017-09-29 20:57:21.021::133
2017-09-29 20:57:21.197::30
2017-09-29 20:57:21.288::57
2017-09-29 20:57:21.389::44
2017-09-29 20:57:21.475::40
2017-09-29 20:57:21.544::46
2017-09-29 20:57:21.646::47
2017-09-29 20:57:21.735::50
2017-09-29 20:57:21.83::45
2017-09-29 20:57:21.921::45
2017-09-29 20:57:22.01::54
2017-09-29 20:57:22.115::34
2017-09-29 20:57:22.201::51
2017-09-29 20:57:22.324::59
2017-09-29 20:57:22.423::33
2017-09-29 20:57:22.504::42
2017-09-29 20:57:22.59::47
2017-09-29 20:57:22.713::39
2017-09-29 20:57:22.797::48
2017-09-29 20:57:22.961::66
2017-09-29 20:57:23.082::43
2017-09-29 20:57:23.166::140
2017-09-29 20:57:23.38::47
2017-09-29 20:57:23.5::40
2017-09-29 20:57:23.619::59
2017-09-29 20:57:23.739::39
2017-09-29 20:57:23.809::23
2017-09-29 20:57:23.869::33
2017-09-29 20:57:06.567::1134
2017-09-29 20:57:07.731::71
2017-09-29 20:57:07.868::57
2017-09-29 20:57:07.958::113
2017-09-29 20:57:08.241::34
2017-09-29 20:57:08.339::58
2017-09-29 20:57:08.468::40
2017-09-29 20:57:08.635::78
2017-09-29 20:57:08.864::51
2017-09-29 20:57:09.187::132
2017-09-29 20:57:09.388::158
2017-09-29 20:57:09.654::57
2017-09-29 20:57:09.824::140
2017-09-29 20:57:10.098::80
2017-09-29 20:57:10.305::86
2017-09-29 20:57:10.515::86
2017-09-29 20:57:10.633::64
2017-09-29 20:57:10.763::54
2017-09-29 20:57:10.883::63
2017-09-29 20:57:11.078::147
2017-09-29 20:57:11.251::38
2017-09-29 20:57:11.404::47
2017-09-29 20:57:11.555::38
2017-09-29 20:57:11.663::59
2017-09-29 20:57:11.795::77
2017-09-29 20:57:11.951::73
2017-09-29 20:57:12.144::50
2017-09-29 20:57:12.247::55
2017-09-29 20:57:12.404::133
2017-09-29 20:57:12.601::71
2017-09-29 20:57:12.771::84
2017-09-29 20:57:12.916::74
2017-09-29 20:57:13.06::46
2017-09-29 20:57:13.16::224
2017-09-29 20:57:13.469::47
2017-09-29 20:57:13.566::52
2017-09-29 20:57:13.676::65
2017-09-29 20:57:13.808::82
2017-09-29 20:57:14.097::31
2017-09-29 20:57:14.162::30
2017-09-29 20:57:14.24::54
2017-09-29 20:57:14.404::46
2017-09-29 20:57:14.506::46
2017-09-29 20:57:14.622::87
2017-09-29 20:57:14.886::77
2017-09-29 20:57:15.023::66
2017-09-29 20:57:15.154::66
2017-09-29 20:57:15.412::70
2017-09-29 20:57:15.522::46
2017-09-29 20:57:15.613::146
2017-09-29 20:57:15.839::72
2017-09-29 20:57:16.026::159
2017-09-29 20:57:16.233::68
2017-09-29 20:57:16.462::66
2017-09-29 20:57:16.63::68
2017-09-29 20:57:16.775::65
2017-09-29 20:57:16.902::59
2017-09-29 20:57:17.394::111
2017-09-29 20:57:17.612::60
2017-09-29 20:57:18.08::57
2017-09-29 20:57:18.198::39
2017-09-29 20:57:18.314::79
2017-09-29 20:57:18.461::39
2017-09-29 20:57:18.541::60
2017-09-29 20:57:18.657::85
2017-09-29 20:57:18.8::125
2017-09-29 20:57:19.01::404
2017-09-29 20:57:19.465::61
2017-09-29 20:57:19.585::59
2017-09-29 20:57:19.691::73
2017-09-29 20:57:19.931::667
2017-09-29 20:57:20.641::58
2017-09-29 20:57:20.758::42
2017-09-29 20:57:20.88::94
2017-09-29 20:57:21.02::133
2017-09-29 20:57:21.187::38
2017-09-29 20:57:21.288::65
2017-09-29 20:57:21.393::41
2017-09-29 20:57:21.491::47
2017-09-29 20:57:21.579::43
2017-09-29 20:57:21.659::47
2017-09-29 20:57:21.755::43
2017-09-29 20:57:21.842::49
2017-09-29 20:57:21.937::43
2017-09-29 20:57:22.025::50
2017-09-29 20:57:22.12::58
2017-09-29 20:57:22.208::58
2017-09-29 20:57:22.33::62
2017-09-29 20:57:22.425::32
2017-09-29 20:57:22.505::41
2017-09-29 20:57:22.59::47
2017-09-29 20:57:22.708::31
2017-09-29 20:57:22.779::53
2017-09-29 20:57:22.949::126
2017-09-29 20:57:23.11::39
2017-09-29 20:57:23.204::70
2017-09-29 20:57:23.373::47
2017-09-29 20:57:23.48::74
2017-09-29 20:57:23.69::45
2017-09-29 20:57:23.776::33
2017-09-29 20:57:06.567::1158
2017-09-29 20:57:07.803::35
2017-09-29 20:57:07.976::84
2017-09-29 20:57:08.21::59
2017-09-29 20:57:08.354::41
2017-09-29 20:57:08.44::87
2017-09-29 20:57:08.653::59
2017-09-29 20:57:08.779::118
2017-09-29 20:57:09.155::48
2017-09-29 20:57:09.302::41
2017-09-29 20:57:09.414::73
2017-09-29 20:57:09.582::83
2017-09-29 20:57:09.724::82
2017-09-29 20:57:09.966::138
2017-09-29 20:57:10.223::148
2017-09-29 20:57:10.412::150
2017-09-29 20:57:10.739::69
2017-09-29 20:57:10.874::90
2017-09-29 20:57:11.083::222
2017-09-29 20:57:11.412::93
2017-09-29 20:57:11.561::142
2017-09-29 20:57:11.788::77
2017-09-29 20:57:11.931::69
2017-09-29 20:57:12.372::82
2017-09-29 20:57:12.521::53
2017-09-29 20:57:12.65::109
2017-09-29 20:57:12.85::309
2017-09-29 20:57:13.383::81
2017-09-29 20:57:13.508::59
2017-09-29 20:57:13.619::56
2017-09-29 20:57:13.739::66
2017-09-29 20:57:13.889::210
2017-09-29 20:57:14.233::59
2017-09-29 20:57:14.357::45
2017-09-29 20:57:14.448::38
2017-09-29 20:57:14.543::48
2017-09-29 20:57:14.642::668
2017-09-29 20:57:15.639::86
2017-09-29 20:57:15.787::85
2017-09-29 20:57:16.621::44
2017-09-29 20:57:16.757::912
2017-09-29 20:57:18.221::125
2017-09-29 20:57:18.407::70
2017-09-29 20:57:19.059::54
2017-09-29 20:57:19.168::78
2017-09-29 20:57:19.304::149
2017-09-29 20:57:19.511::68
2017-09-29 20:57:19.609::52
2017-09-29 20:57:19.715::45
2017-09-29 20:57:19.914::52
2017-09-29 20:57:20.013::37
2017-09-29 20:57:20.086::37
2017-09-29 20:57:20.149::37
2017-09-29 20:57:20.222::45
2017-09-29 20:57:20.315::76
2017-09-29 20:57:20.421::41
2017-09-29 20:57:20.521::63
2017-09-29 20:57:20.633::53
2017-09-29 20:57:20.755::38
2017-09-29 20:57:20.848::65
2017-09-29 20:57:20.976::46
2017-09-29 20:57:21.154::33
2017-09-29 20:57:21.228::122
2017-09-29 20:57:21.392::47
2017-09-29 20:57:21.497::42
2017-09-29 20:57:21.587::50
2017-09-29 20:57:21.677::44
2017-09-29 20:57:21.767::46
2017-09-29 20:57:21.861::49
2017-09-29 20:57:21.958::44
2017-09-29 20:57:22.062::51
2017-09-29 20:57:22.145::43
2017-09-29 20:57:22.239::46
2017-09-29 20:57:22.362::40
2017-09-29 20:57:22.452::47
2017-09-29 20:57:22.538::42
2017-09-29 20:57:22.628::78
2017-09-29 20:57:22.738::40
2017-09-29 20:57:22.822::146
2017-09-29 20:57:23.073::58
2017-09-29 20:57:23.266::97
2017-09-29 20:57:23.397::79
2017-09-29 20:57:23.507::33
2017-09-29 20:57:23.624::52
2017-09-29 20:57:23.729::38
2017-09-29 20:57:23.805::35
2017-09-29 20:57:23.872::38
2017-09-29 20:57:23.961::83
2017-09-29 20:57:24.078::31
2017-09-29 20:57:24.144::49
2017-09-29 20:57:24.226::32
2017-09-29 20:57:24.291::40
2017-09-29 20:57:24.389::32
2017-09-29 20:57:24.44::26
2017-09-29 20:57:24.487::20
2017-09-29 20:57:24.526::24
2017-09-29 20:57:24.579::21
2017-09-29 20:57:24.622::49
2017-09-29 20:57:24.699::23
2017-09-29 20:57:24.743::22
2017-09-29 20:57:06.567::1145
2017-09-29 20:57:07.959::116
2017-09-29 20:57:08.217::37
2017-09-29 20:57:08.289::145
2017-09-29 20:57:08.471::39
2017-09-29 20:57:08.658::153
2017-09-29 20:57:08.918::284
2017-09-29 20:57:09.333::64
2017-09-29 20:57:09.445::58
2017-09-29 20:57:09.553::77
2017-09-29 20:57:09.694::34
2017-09-29 20:57:09.835::278
2017-09-29 20:57:10.265::51
2017-09-29 20:57:10.397::192
2017-09-29 20:57:10.618::74
2017-09-29 20:57:10.777::77
2017-09-29 20:57:11.062::154
2017-09-29 20:57:11.251::34
2017-09-29 20:57:11.337::125
2017-09-29 20:57:11.561::100
2017-09-29 20:57:11.801::170
2017-09-29 20:57:12.048::129
2017-09-29 20:57:12.223::41
2017-09-29 20:57:12.321::43
2017-09-29 20:57:12.427::76
2017-09-29 20:57:12.561::37
2017-09-29 20:57:12.652::46
2017-09-29 20:57:12.868::48
2017-09-29 20:57:12.989::68
2017-09-29 20:57:13.104::52
2017-09-29 20:57:13.378::39
2017-09-29 20:57:13.487::50
2017-09-29 20:57:13.61::52
2017-09-29 20:57:13.693::49
2017-09-29 20:57:13.805::84
2017-09-29 20:57:14.097::80
2017-09-29 20:57:14.237::57
2017-09-29 20:57:14.362::50
2017-09-29 20:57:14.474::39
2017-09-29 20:57:14.569::54
2017-09-29 20:57:14.848::107
2017-09-29 20:57:15.024::32
2017-09-29 20:57:15.107::150
2017-09-29 20:57:15.335::65
2017-09-29 20:57:15.468::34
2017-09-29 20:57:15.531::46
2017-09-29 20:57:15.636::89
2017-09-29 20:57:15.87::60
2017-09-29 20:57:16.026::68
2017-09-29 20:57:16.173::51
2017-09-29 20:57:16.367::63
2017-09-29 20:57:16.491::67
2017-09-29 20:57:16.686::73
2017-09-29 20:57:17.006::77
2017-09-29 20:57:17.125::62
2017-09-29 20:57:17.238::260
2017-09-29 20:57:17.579::91
2017-09-29 20:57:17.82::55
2017-09-29 20:57:17.949::81
2017-09-29 20:57:18.06::50
2017-09-29 20:57:18.149::56
2017-09-29 20:57:18.276::69
2017-09-29 20:57:18.406::378
2017-09-29 20:57:18.818::68
2017-09-29 20:57:19.089::60
2017-09-29 20:57:19.206::62
2017-09-29 20:57:19.334::79
2017-09-29 20:57:19.545::63
2017-09-29 20:57:19.661::103
2017-09-29 20:57:19.989::43
2017-09-29 20:57:20.068::51
2017-09-29 20:57:20.149::38
2017-09-29 20:57:20.222::63
