Timestamp::Latency
2017-09-29 20:57:07.737::42
2017-09-29 20:57:07.829::142
2017-09-29 20:57:08.024::30
2017-09-29 20:57:08.251::42
2017-09-29 20:57:08.346::176
2017-09-29 20:57:08.65::55
2017-09-29 20:57:08.775::62
2017-09-29 20:57:08.898::291
2017-09-29 20:57:09.274::74
2017-09-29 20:57:09.41::161
2017-09-29 20:57:09.651::179
2017-09-29 20:57:09.947::91
2017-09-29 20:57:10.115::78
2017-09-29 20:57:10.275::41
2017-09-29 20:57:10.4::160
2017-09-29 20:57:10.622::54
2017-09-29 20:57:10.745::63
2017-09-29 20:57:10.962::104
2017-09-29 20:57:11.238::65
2017-09-29 20:57:11.41::95
2017-09-29 20:57:11.559::112
2017-09-29 20:57:11.862::33
2017-09-29 20:57:11.952::73
2017-09-29 20:57:12.144::92
2017-09-29 20:57:12.279::84
2017-09-29 20:57:12.404::76
2017-09-29 20:57:12.562::59
2017-09-29 20:57:12.695::78
2017-09-29 20:57:12.869::47
2017-09-29 20:57:12.988::68
2017-09-29 20:57:13.107::67
2017-09-29 20:57:13.38::37
2017-09-29 20:57:13.486::48
2017-09-29 20:57:13.606::49
2017-09-29 20:57:13.695::65
2017-09-29 20:57:13.816::121
2017-09-29 20:57:13.976::122
2017-09-29 20:57:14.128::66
2017-09-29 20:57:14.273::47
2017-09-29 20:57:14.708::131
2017-09-29 20:57:14.883::81
2017-09-29 20:57:15.094::240
2017-09-29 20:57:15.403::217
2017-09-29 20:57:15.737::75
2017-09-29 20:57:15.888::69
2017-09-29 20:57:16.043::333
2017-09-29 20:57:16.803::70
2017-09-29 20:57:16.928::76
2017-09-29 20:57:17.085::42
2017-09-29 20:57:17.187::52
2017-09-29 20:57:17.502::288
2017-09-29 20:57:17.844::84
2017-09-29 20:57:18.036::50
2017-09-29 20:57:18.139::66
2017-09-29 20:57:18.276::70
2017-09-29 20:57:18.472::637
2017-09-29 20:57:19.142::62
2017-09-29 20:57:19.254::54
2017-09-29 20:57:19.386::78
2017-09-29 20:57:19.52::243
2017-09-29 20:57:19.93::60
2017-09-29 20:57:20.035::54
2017-09-29 20:57:20.133::35
2017-09-29 20:57:20.205::35
2017-09-29 20:57:20.272::44
2017-09-29 20:57:20.397::41
2017-09-29 20:57:20.476::63
2017-09-29 20:57:20.573::32
2017-09-29 20:57:20.645::55
2017-09-29 20:57:20.76::60
2017-09-29 20:57:20.859::62
2017-09-29 20:57:20.972::49
2017-09-29 20:57:21.154::43
2017-09-29 20:57:21.227::61
2017-09-29 20:57:21.345::44
2017-09-29 20:57:21.433::42
2017-09-29 20:57:21.515::28
2017-09-29 20:57:21.59::56
2017-09-29 20:57:21.693::42
2017-09-29 20:57:21.785::45
2017-09-29 20:57:21.875::46
2017-09-29 20:57:21.966::44
2017-09-29 20:57:22.064::51
2017-09-29 20:57:22.149::52
2017-09-29 20:57:22.252::72
2017-09-29 20:57:22.383::40
2017-09-29 20:57:22.456::48
2017-09-29 20:57:22.546::44
2017-09-29 20:57:22.637::76
2017-09-29 20:57:22.752::45
2017-09-29 20:57:22.845::116
2017-09-29 20:57:23.027::55
2017-09-29 20:57:23.125::41
2017-09-29 20:57:23.306::74
2017-09-29 20:57:23.427::73
2017-09-29 20:57:23.54::79
2017-09-29 20:57:23.678::61
2017-09-29 20:57:23.778::31
2017-09-29 20:57:23.832::37
2017-09-29 20:57:23.902::58
2017-09-29 20:57:07.701::30
2017-09-29 20:57:07.802::66
2017-09-29 20:57:07.925::33
2017-09-29 20:57:08.071::170
2017-09-29 20:57:08.275::64
2017-09-29 20:57:08.397::71
2017-09-29 20:57:08.508::127
2017-09-29 20:57:08.713::151
2017-09-29 20:57:08.915::272
2017-09-29 20:57:09.319::69
2017-09-29 20:57:09.546::108
2017-09-29 20:57:09.711::113
2017-09-29 20:57:09.964::134
2017-09-29 20:57:10.178::127
2017-09-29 20:57:10.391::124
2017-09-29 20:57:10.601::32
2017-09-29 20:57:10.697::66
2017-09-29 20:57:10.817::66
2017-09-29 20:57:10.946::132
2017-09-29 20:57:11.225::26
2017-09-29 20:57:11.289::115
2017-09-29 20:57:11.451::104
2017-09-29 20:57:11.593::70
2017-09-29 20:57:11.722::73
2017-09-29 20:57:11.872::79
2017-09-29 20:57:12.024::120
2017-09-29 20:57:12.194::53
2017-09-29 20:57:12.302::102
2017-09-29 20:57:12.537::64
2017-09-29 20:57:12.672::99
2017-09-29 20:57:12.855::61
2017-09-29 20:57:12.99::70
2017-09-29 20:57:13.106::54
2017-09-29 20:57:13.384::85
2017-09-29 20:57:13.516::50
2017-09-29 20:57:13.618::58
2017-09-29 20:57:13.741::67
2017-09-29 20:57:13.89::207
2017-09-29 20:57:14.128::34
2017-09-29 20:57:14.192::48
2017-09-29 20:57:14.294::110
2017-09-29 20:57:14.45::56
2017-09-29 20:57:14.552::70
2017-09-29 20:57:14.709::177
2017-09-29 20:57:14.963::60
2017-09-29 20:57:15.089::65
2017-09-29 20:57:15.22::192
2017-09-29 20:57:15.482::40
2017-09-29 20:57:15.568::45
2017-09-29 20:57:15.759::80
2017-09-29 20:57:15.911::115
2017-09-29 20:57:16.185::48
2017-09-29 20:57:16.301::161
2017-09-29 20:57:16.528::102
2017-09-29 20:57:16.698::77
2017-09-29 20:57:16.84::62
2017-09-29 20:57:16.961::433
2017-09-29 20:57:17.505::107
2017-09-29 20:57:17.672::408
2017-09-29 20:57:18.137::61
2017-09-29 20:57:18.237::77
2017-09-29 20:57:18.393::68
2017-09-29 20:57:18.5::41
2017-09-29 20:57:18.601::56
2017-09-29 20:57:18.742::58
2017-09-29 20:57:18.925::85
2017-09-29 20:57:19.414::51
2017-09-29 20:57:19.526::59
2017-09-29 20:57:19.644::47
2017-09-29 20:57:19.764::167
2017-09-29 20:57:20.598::43
2017-09-29 20:57:20.699::59
2017-09-29 20:57:20.8::80
2017-09-29 20:57:20.974::46
2017-09-29 20:57:21.153::34
2017-09-29 20:57:21.225::63
2017-09-29 20:57:21.353::40
2017-09-29 20:57:21.434::57
2017-09-29 20:57:21.538::41
2017-09-29 20:57:21.622::37
2017-09-29 20:57:21.706::49
2017-09-29 20:57:21.798::44
2017-09-29 20:57:21.891::46
2017-09-29 20:57:21.98::45
2017-09-29 20:57:22.075::45
2017-09-29 20:57:22.178::30
2017-09-29 20:57:22.266::64
2017-09-29 20:57:22.392::33
2017-09-29 20:57:22.457::48
2017-09-29 20:57:22.546::44
2017-09-29 20:57:22.637::71
2017-09-29 20:57:22.739::40
2017-09-29 20:57:22.832::117
2017-09-29 20:57:23.075::35
2017-09-29 20:57:23.149::55
2017-09-29 20:57:23.274::99
2017-09-29 20:57:23.42::60
2017-09-29 20:57:23.554::136
2017-09-29 20:57:23.735::41
2017-09-29 20:57:23.809::33
2017-09-29 20:57:07.725::78
2017-09-29 20:57:07.838::138
2017-09-29 20:57:08.06::150
2017-09-29 20:57:08.269::85
2017-09-29 20:57:08.395::45
2017-09-29 20:57:08.527::126
2017-09-29 20:57:08.712::67
2017-09-29 20:57:08.897::258
2017-09-29 20:57:09.203::99
2017-09-29 20:57:09.343::71
2017-09-29 20:57:09.487::95
2017-09-29 20:57:09.665::59
2017-09-29 20:57:09.806::160
2017-09-29 20:57:10.104::119
2017-09-29 20:57:10.371::41
2017-09-29 20:57:10.562::177
2017-09-29 20:57:10.808::66
2017-09-29 20:57:10.964::119
2017-09-29 20:57:11.305::107
2017-09-29 20:57:11.505::56
2017-09-29 20:57:11.703::85
2017-09-29 20:57:11.865::66
2017-09-29 20:57:12.0::372
2017-09-29 20:57:12.454::67
2017-09-29 20:57:12.574::76
2017-09-29 20:57:12.759::91
2017-09-29 20:57:13.159::224
2017-09-29 20:57:13.464::44
2017-09-29 20:57:13.567::52
2017-09-29 20:57:13.675::64
2017-09-29 20:57:13.805::84
2017-09-29 20:57:14.099::134
2017-09-29 20:57:14.292::65
2017-09-29 20:57:14.402::46
2017-09-29 20:57:14.486::57
2017-09-29 20:57:14.591::51
2017-09-29 20:57:15.31::329
2017-09-29 20:57:15.725::62
2017-09-29 20:57:15.872::749
2017-09-29 20:57:16.665::92
2017-09-29 20:57:17.669::552
2017-09-29 20:57:18.346::61
2017-09-29 20:57:18.477::582
2017-09-29 20:57:19.113::55
2017-09-29 20:57:19.246::58
2017-09-29 20:57:19.453::58
2017-09-29 20:57:19.579::30
2017-09-29 20:57:19.661::54
2017-09-29 20:57:19.76::154
2017-09-29 20:57:19.966::47
2017-09-29 20:57:20.05::36
2017-09-29 20:57:20.123::26
2017-09-29 20:57:20.186::36
2017-09-29 20:57:20.267::48
2017-09-29 20:57:20.391::30
2017-09-29 20:57:20.462::59
2017-09-29 20:57:20.584::49
2017-09-29 20:57:20.686::69
2017-09-29 20:57:20.793::55
2017-09-29 20:57:20.913::63
2017-09-29 20:57:21.022::132
2017-09-29 20:57:21.187::41
2017-09-29 20:57:21.35::42
2017-09-29 20:57:21.439::58
2017-09-29 20:57:21.539::48
2017-09-29 20:57:21.637::40
2017-09-29 20:57:21.721::46
2017-09-29 20:57:21.813::48
2017-09-29 20:57:21.91::48
2017-09-29 20:57:22.002::60
2017-09-29 20:57:22.113::32
2017-09-29 20:57:22.188::51
2017-09-29 20:57:22.285::77
2017-09-29 20:57:22.402::50
2017-09-29 20:57:22.499::39
2017-09-29 20:57:22.58::48
2017-09-29 20:57:22.706::32
2017-09-29 20:57:22.778::44
2017-09-29 20:57:22.968::105
2017-09-29 20:57:23.131::135
2017-09-29 20:57:23.363::34
2017-09-29 20:57:23.476::31
2017-09-29 20:57:23.54::84
2017-09-29 20:57:23.676::53
2017-09-29 20:57:23.767::38
2017-09-29 20:57:23.84::32
2017-09-29 20:57:23.91::51
2017-09-29 20:57:24.044::34
2017-09-29 20:57:24.109::35
2017-09-29 20:57:24.193::33
2017-09-29 20:57:24.258::33
2017-09-29 20:57:24.331::57
2017-09-29 20:57:24.421::19
2017-09-29 20:57:24.466::21
2017-09-29 20:57:24.507::19
2017-09-29 20:57:24.55::29
2017-09-29 20:57:24.6::22
2017-09-29 20:57:24.671::28
2017-09-29 20:57:24.722::21
2017-09-29 20:57:24.765::21
2017-09-29 20:57:07.712::247
2017-09-29 20:57:08.075::142
2017-09-29 20:57:08.254::35
2017-09-29 20:57:08.434::37
2017-09-29 20:57:08.51::148
2017-09-29 20:57:08.811::107
2017-09-29 20:57:09.202::131
2017-09-29 20:57:09.397::48
2017-09-29 20:57:09.503::50
2017-09-29 20:57:09.63::64
2017-09-29 20:57:09.728::107
2017-09-29 20:57:10.113::152
2017-09-29 20:57:10.316::81
2017-09-29 20:57:10.589::29
2017-09-29 20:57:10.692::85
2017-09-29 20:57:10.854::208
2017-09-29 20:57:11.216::35
2017-09-29 20:57:11.285::52
2017-09-29 20:57:11.462::99
2017-09-29 20:57:11.661::140
2017-09-29 20:57:11.971::77
2017-09-29 20:57:12.177::46
2017-09-29 20:57:12.264::57
2017-09-29 20:57:12.364::63
2017-09-29 20:57:12.503::58
2017-09-29 20:57:12.598::54
2017-09-29 20:57:12.698::170
2017-09-29 20:57:12.916::73
2017-09-29 20:57:13.057::47
2017-09-29 20:57:13.156::222
2017-09-29 20:57:13.417::70
2017-09-29 20:57:13.537::73
2017-09-29 20:57:13.662::31
2017-09-29 20:57:13.742::63
2017-09-29 20:57:13.889::208
2017-09-29 20:57:14.177::60
2017-09-29 20:57:14.294::68
2017-09-29 20:57:14.412::62
2017-09-29 20:57:14.513::56
2017-09-29 20:57:14.623::225
2017-09-29 20:57:14.955::69
2017-09-29 20:57:15.056::51
2017-09-29 20:57:15.257::78
2017-09-29 20:57:15.4::68
2017-09-29 20:57:15.502::29
2017-09-29 20:57:15.577::59
2017-09-29 20:57:15.725::145
2017-09-29 20:57:15.93::96
2017-09-29 20:57:16.094::79
2017-09-29 20:57:16.224::143
2017-09-29 20:57:16.43::61
2017-09-29 20:57:16.558::128
2017-09-29 20:57:16.759::247
2017-09-29 20:57:17.083::42
2017-09-29 20:57:17.187::51
2017-09-29 20:57:17.498::81
2017-09-29 20:57:17.67::150
2017-09-29 20:57:17.875::74
2017-09-29 20:57:18.03::30
2017-09-29 20:57:18.11::39
2017-09-29 20:57:18.205::71
2017-09-29 20:57:18.345::61
2017-09-29 20:57:18.784::34
2017-09-29 20:57:18.886::203
2017-09-29 20:57:19.149::57
2017-09-29 20:57:19.268::66
2017-09-29 20:57:19.413::132
2017-09-29 20:57:19.608::53
2017-09-29 20:57:19.764::225
2017-09-29 20:57:20.032::36
2017-09-29 20:57:20.119::30
2017-09-29 20:57:20.187::35
2017-09-29 20:57:20.285::78
2017-09-29 20:57:20.413::49
2017-09-29 20:57:20.522::63
2017-09-29 20:57:20.642::85
2017-09-29 20:57:20.792::65
2017-09-29 20:57:20.922::52
2017-09-29 20:57:21.022::83
